Principles have no real force except when one is well-fed.;Mark Twain;politics
Prohibit the taking of omens, and do away with superstitious doubts. Then, until death itself comes, no calamity need be feared.;Sun Tzu;death
Property is intended to serve life, and no matter how much we surround it with rights and respect, it has no personal being. It is part of the earth man walks on. It is not man.;Martin Luther King, Jr.;life
Prophesy is a good line of business, but it is full of risks.;Mark Twain;business
Prosperity is the best protector of principle.;Mark Twain;best
Pure mathematics is, in its way, the poetry of logical ideas.;Albert Einstein;poetry
Purity of personal life is the one indispensable condition for building up a sound education.;Mahatma Gandhi;education
Quality is not an act, it is a habit.;Aristotle;motivational
Question with boldness even the existence of a God because, if there be one, he must more approve of the homage of reason, than that of blind-folded fear.;Thomas Jefferson;fear
Rarely do we find men who willingly engage in hard, solid thinking. There is an almost universal quest for easy answers and half-baked solutions. Nothing pains some people more than having to think.;Martin Luther King, Jr.;men
Reading, after a certain age, diverts the mind too much from its creative pursuits. Any man who reads too much and uses his own brain too little falls into lazy habits of thinking.;Albert Einstein;age
Real knowledge is to know the extent of one's ignorance.;Confucius;intelligence
Reality is merely an illusion, albeit a very persistent one.;Albert Einstein;wisdom
Reason is the enemy of faith.;Martin Luther;faith
Rebellion against tyrants is obedience to God.;Benjamin Franklin;god
Recommend to your children virtue that alone can make them happy, not gold.;Ludwig van Beethoven;alone
Recommend virtue to your children it alone, not money, can make them happy. I speak from experience.;Ludwig van Beethoven;alone
Reflect upon your present blessings of which every man has many - not on your past misfortunes, of which all men have some.;Charles Dickens;men
Regard your soldiers as your children, and they will follow you into the deepest valleys look on them as your own beloved sons, and they will stand by you even unto death.;Sun Tzu;death
Religion is a matter of the heart. No physical inconvenience can warrant abandonment of one's own religion.;Mahatma Gandhi;religion
Religion is all bunk.;Thomas A. Edison;religion
Religion is excellent stuff for keeping common people quiet.;Napoleon Bonaparte;religion
Religion is more than life. Remember that his own religion is the truest to every man even if it stands low in the scales of philosophical comparison.;Mahatma Gandhi;life
Religion is what keeps the poor from murdering the rich.;Napoleon Bonaparte;religion
Remember that credit is money.;Benjamin Franklin;money
Remembering that I'll be dead soon is the most important tool I've ever encountered to help me make the big choices in life. Because almost everything - all external expectations, all pride, all fear of embarrassment or failure - these things just fall away in the face of death, leaving only what is truly important.;Steve Jobs;death
Remembering that you are going to die is the best way I know to avoid the trap of thinking you have something to lose. You are already naked. There is no reason not to follow your heart.;Steve Jobs;best
Respect the burden.;Napoleon Bonaparte;respect
Restlessness is discontent and discontent is the first necessity of progress. Show me a thoroughly satisfied man and I will show you a failure.;Thomas A. Edison;failure
Results! Why, man, I have gotten a lot of results. I know several thousand things that won't work.;Thomas A. Edison;work
Rhetoric is the art of ruling the minds of men.;Plato;art
Satire lies about literary men while they live and eulogy lies about them when they die.;Voltaire;men
Science investigates religion interprets. Science gives man knowledge which is power religion gives man wisdom which is control.;Martin Luther King, Jr.;knowledge
Science is a differential equation. Religion is a boundary condition.;Alan Turing;religion
Science is a wonderful thing if one does not have to earn one's living at it.;Albert Einstein;science
Science is nothing but perception.;Plato;science
Science is the highest personification of the nation because that nation will remain the first which carries the furthest the works of thought and intelligence.;Louis Pasteur;intelligence
Science knows no country, because knowledge belongs to humanity, and is the torch which illuminates the world.;Louis Pasteur;knowledge
Science knows no country, because knowledge belongs to humanity, and is the torch which illuminates the world. Science is the highest personification of the nation because that nation will remain the first which carries the furthest the works of thought and intelligence.;Louis Pasteur;intelligence
